level	start	end	color	opacity	title
104	168923	168926	#FFC0CB	1.0	ProfTask <73> total=3 us start=168923 us stop=168926 us
104	168928	168930	#FFC0CB	1.0	ProfTask <73> total=2 us start=168928 us stop=168930 us
104	170946	170985	#9d00ff	1.0	Message Send Remote Context Free total=39 us start=170946 us stop=170985 us
104	174402	174527	#00ffed	1.0	Message Send Shutdown Notification total=125 us start=174402 us stop=174527 us
104	174532	174535	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174532 us stop=174535 us
104	174547	174548	#fffb00	1.0	Message Distributed GC Update total=1 us start=174547 us stop=174548 us
104	174930	174931	#07ff00	1.0	Message Distributed Valid Update total=1 us start=174930 us stop=174931 us
104	174938	174939	#fffb00	1.0	Message Distributed GC Update total=1 us start=174938 us stop=174939 us
104	175575	175594	#00ffed	1.0	Message Send Shutdown Notification total=19 us start=175575 us stop=175594 us
104	175702	175714	#8bff00	1.0	Message Send Shutdown Response total=12 us start=175702 us stop=175714 us
104	175931	176039	#fffb00	1.0	Message Distributed GC Update total=108 us start=175931 us stop=176039 us
104	176389	176407	#fffb00	1.0	Message Distributed GC Update total=18 us start=176389 us stop=176407 us
104	176446	176448	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176446 us stop=176448 us
104	176454	176456	#FFC0CB	1.0	ProfTask total=2 us start=176454 us stop=176456 us
104	176762	176773	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176762 us stop=176773 us
104	176837	176847	#00ffed	1.0	Message Send Shutdown Notification total=10 us start=176837 us stop=176847 us
104	177115	177124	#8bff00	1.0	Message Send Shutdown Response total=9 us start=177115 us stop=177124 us
106	50556	122128	#7f00ff	1.0	init <41> (<-init <25> (<-init <241> (<-init <49>))) total=71572 us start=50556 us stop=122128 us
106	122156	168837	#ff1100	1.0	trans <73> (<-trans <57> (<-trans <753> (<-trans <145>))) total=46681 us start=122156 us stop=168837 us
111	42842	48073	#00edff	1.0	Message Send Instance Request total=5231 us start=42842 us stop=48073 us
110	44185	45805	#3dff00	1.0	Message Send Logical Region Node total=1620 us start=44185 us stop=45805 us
109	44960	45103	#ff0059	1.0	Message Send Index Space Node total=143 us start=44960 us stop=45103 us
109	45136	45181	#ffdd00	1.0	Message Index Space Destruction total=45 us start=45136 us stop=45181 us
108	45181	45225	#97ff00	1.0	Message Send Index Space Return total=44 us start=45181 us stop=45225 us
109	45458	45569	#00b7ff	1.0	Message Send Field Space Node total=111 us start=45458 us stop=45569 us
109	45577	45633	#00c9ff	1.0	Message Field Space Destruction total=56 us start=45577 us stop=45633 us
108	45633	45655	#002dff	1.0	Message Send Field Space Return total=22 us start=45633 us stop=45655 us
110	45813	45839	#67ff00	1.0	Message Logical Region Destruction total=26 us start=45813 us stop=45839 us
109	45839	45862	#007bff	1.0	Message Send Top Level Region Return total=23 us start=45839 us stop=45862 us
110	47222	47264	#ff0059	1.0	Message Send Index Space Node total=42 us start=47222 us stop=47264 us
110	47272	47275	#ffdd00	1.0	Message Index Space Destruction total=3 us start=47272 us stop=47275 us
109	47275	47347	#0057ff	1.0	Message Send Index Partition Node total=72 us start=47275 us stop=47347 us
110	47354	47394	#ff6b00	1.0	Message Index Partition Destruction total=40 us start=47354 us stop=47394 us
109	47394	47403	#ff0059	1.0	Message Send Index Space Node total=9 us start=47394 us stop=47403 us
110	47410	47412	#ffdd00	1.0	Message Index Space Destruction total=2 us start=47410 us stop=47412 us
109	47412	47414	#97ff00	1.0	Message Send Index Space Return total=2 us start=47412 us stop=47414 us
111	48081	48111	#FFC0CB	1.0	ProfTask <513> total=30 us start=48081 us stop=48111 us
111	48178	48239	#ff0035	1.0	Message Send Manager Request total=61 us start=48178 us stop=48239 us
111	48494	48517	#01ff00	1.0	Message Send Constraint Request total=23 us start=48494 us stop=48517 us
111	48618	48631	#fffb00	1.0	Message Distributed GC Update total=13 us start=48618 us stop=48631 us
111	48636	48643	#07ff00	1.0	Message Distributed Valid Update total=7 us start=48636 us stop=48643 us
111	48648	48649	#07ff00	1.0	Message Distributed Valid Update total=1 us start=48648 us stop=48649 us
111	48723	48776	#ff00bf	1.0	Message Send GC Priority Update total=53 us start=48723 us stop=48776 us
111	48783	49676	#b5ff00	1.0	Message Send Create Top View Request total=893 us start=48783 us stop=49676 us
110	49416	49541	#00c3ff	1.0	Message Send Remote Context Response total=125 us start=49416 us stop=49541 us
111	49738	49777	#ff004d	1.0	Message Send View Request total=39 us start=49738 us stop=49777 us
111	49845	49851	#fffb00	1.0	Message Distributed GC Update total=6 us start=49845 us stop=49851 us
111	49881	50490	#00b1ff	1.0	Message Task Message total=609 us start=49881 us stop=50490 us
111	50499	50660	#006fff	1.0	Scheduler initiated by="Operation <0>" total=161 us start=50499 us stop=50660 us
111	50677	50703	#003fff	1.0	State Analaysis initiated by="init <26> (<-init <257> (<-init <49>))" total=26 us start=50677 us stop=50703 us
111	50710	50718	#FFC0CB	1.0	ProfTask total=8 us start=50710 us stop=50718 us
111	50720	50907	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="init <26> (<-init <257> (<-init <49>))" total=187 us start=50720 us stop=50907 us
111	50916	50940	#ff00e3	1.0	Decrement Pending Task initiated by="init <42> (<-init <26> (<-init <257> (<-init <49>)))" total=24 us start=50916 us stop=50940 us
111	50947	50948	#FFC0CB	1.0	ProfTask <26> total=1 us start=50947 us stop=50948 us
111	50949	50950	#FFC0CB	1.0	ProfTask <26> total=1 us start=50949 us stop=50950 us
111	50951	50951	#FFC0CB	1.0	ProfTask <42> total=0 us start=50951 us stop=50951 us
111	53257	55979	#00edff	1.0	Message Send Instance Request total=2722 us start=53257 us stop=55979 us
110	54207	54875	#3dff00	1.0	Message Send Logical Region Node total=668 us start=54207 us stop=54875 us
109	54749	54759	#ff0059	1.0	Message Send Index Space Node total=10 us start=54749 us stop=54759 us
109	54770	54773	#ffdd00	1.0	Message Index Space Destruction total=3 us start=54770 us stop=54773 us
108	54773	54777	#97ff00	1.0	Message Send Index Space Return total=4 us start=54773 us stop=54777 us
109	54838	54845	#00b7ff	1.0	Message Send Field Space Node total=7 us start=54838 us stop=54845 us
109	54852	54857	#00c9ff	1.0	Message Field Space Destruction total=5 us start=54852 us stop=54857 us
109	54858	54860	#002dff	1.0	Message Send Field Space Return total=2 us start=54858 us stop=54860 us
110	54880	54882	#67ff00	1.0	Message Logical Region Destruction total=2 us start=54880 us stop=54882 us
109	54882	54884	#007bff	1.0	Message Send Top Level Region Return total=2 us start=54882 us stop=54884 us
110	55247	55255	#0057ff	1.0	Message Send Index Partition Node total=8 us start=55247 us stop=55255 us
110	55262	55265	#ff6b00	1.0	Message Index Partition Destruction total=3 us start=55262 us stop=55265 us
110	55266	55270	#ff0059	1.0	Message Send Index Space Node total=4 us start=55266 us stop=55270 us
110	55276	55278	#ffdd00	1.0	Message Index Space Destruction total=2 us start=55276 us stop=55278 us
109	55278	55279	#97ff00	1.0	Message Send Index Space Return total=1 us start=55278 us stop=55279 us
111	55986	55987	#FFC0CB	1.0	ProfTask <1025> total=1 us start=55986 us stop=55987 us
111	56034	56048	#ff0035	1.0	Message Send Manager Request total=14 us start=56034 us stop=56048 us
111	56108	56119	#01ff00	1.0	Message Send Constraint Request total=11 us start=56108 us stop=56119 us
111	56260	56268	#fffb00	1.0	Message Distributed GC Update total=8 us start=56260 us stop=56268 us
111	56277	56282	#07ff00	1.0	Message Distributed Valid Update total=5 us start=56277 us stop=56282 us
111	56290	56290	#07ff00	1.0	Message Distributed Valid Update total=0 us start=56290 us stop=56290 us
111	56329	56335	#ff00bf	1.0	Message Send GC Priority Update total=6 us start=56329 us stop=56335 us
111	56350	56370	#b5ff00	1.0	Message Send Create Top View Request total=20 us start=56350 us stop=56370 us
111	56558	56568	#ff004d	1.0	Message Send View Request total=10 us start=56558 us stop=56568 us
111	57319	57325	#fffb00	1.0	Message Distributed GC Update total=6 us start=57319 us stop=57325 us
111	57363	57669	#00b1ff	1.0	Message Task Message total=306 us start=57363 us stop=57669 us
111	57676	57716	#006fff	1.0	Scheduler initiated by="Operation <0>" total=40 us start=57676 us stop=57716 us
111	57725	57726	#003fff	1.0	State Analaysis initiated by="trans <58> (<-trans <769> (<-trans <145>))" total=1 us start=57725 us stop=57726 us
111	57730	57732	#FFC0CB	1.0	ProfTask total=2 us start=57730 us stop=57732 us
111	57734	57755	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <58> (<-trans <769> (<-trans <145>))" total=21 us start=57734 us stop=57755 us
111	57759	57772	#FFC0CB	1.0	ProfTask <58> total=13 us start=57759 us stop=57772 us
111	57775	57776	#FFC0CB	1.0	ProfTask <58> total=1 us start=57775 us stop=57776 us
111	122468	123223	#006600	1.0	Post initiated by="init <42> (<-init <26> (<-init <257> (<-init <49>)))" total=755 us start=122468 us stop=123223 us
111	123234	123236	#ff00e3	1.0	Decrement Pending Task initiated by="trans <74> (<-trans <58> (<-trans <769> (<-trans <145>)))" total=2 us start=123234 us stop=123236 us
111	123240	123247	#FFC0CB	1.0	ProfTask <42> total=7 us start=123240 us stop=123247 us
111	123249	123251	#FFC0CB	1.0	ProfTask <42> total=2 us start=123249 us stop=123251 us
111	123252	123253	#FFC0CB	1.0	ProfTask <74> total=1 us start=123252 us stop=123253 us
111	169076	169144	#006600	1.0	Post initiated by="trans <74> (<-trans <58> (<-trans <769> (<-trans <145>)))" total=68 us start=169076 us stop=169144 us
111	169154	169158	#FFC0CB	1.0	ProfTask <74> total=4 us start=169154 us stop=169158 us
111	169160	169162	#FFC0CB	1.0	ProfTask <74> total=2 us start=169160 us stop=169162 us
111	170951	170992	#9d00ff	1.0	Message Send Remote Context Free total=41 us start=170951 us stop=170992 us
111	174416	174542	#00ffed	1.0	Message Send Shutdown Notification total=126 us start=174416 us stop=174542 us
111	174547	174550	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174547 us stop=174550 us
111	174562	174564	#fffb00	1.0	Message Distributed GC Update total=2 us start=174562 us stop=174564 us
111	174933	174934	#07ff00	1.0	Message Distributed Valid Update total=1 us start=174933 us stop=174934 us
111	174941	174942	#fffb00	1.0	Message Distributed GC Update total=1 us start=174941 us stop=174942 us
111	175577	175598	#00ffed	1.0	Message Send Shutdown Notification total=21 us start=175577 us stop=175598 us
111	175710	175723	#8bff00	1.0	Message Send Shutdown Response total=13 us start=175710 us stop=175723 us
111	176094	176210	#fffb00	1.0	Message Distributed GC Update total=116 us start=176094 us stop=176210 us
111	176217	176221	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=4 us start=176217 us stop=176221 us
111	176228	176229	#FFC0CB	1.0	ProfTask total=1 us start=176228 us stop=176229 us
111	176349	176366	#fffb00	1.0	Message Distributed GC Update total=17 us start=176349 us stop=176366 us
111	176399	176401	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176399 us stop=176401 us
111	176408	176409	#FFC0CB	1.0	ProfTask total=1 us start=176408 us stop=176409 us
111	176767	176779	#00ffed	1.0	Message Send Shutdown Notification total=12 us start=176767 us stop=176779 us
111	176844	176855	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176844 us stop=176855 us
111	177094	177105	#8bff00	1.0	Message Send Shutdown Response total=11 us start=177094 us stop=177105 us
113	50888	122456	#7f00ff	1.0	init <42> (<-init <26> (<-init <257> (<-init <49>))) total=71568 us start=50888 us stop=122456 us
113	122486	169067	#ff1100	1.0	trans <74> (<-trans <58> (<-trans <769> (<-trans <145>))) total=46581 us start=122486 us stop=169067 us
118	43069	47758	#00edff	1.0	Message Send Instance Request total=4689 us start=43069 us stop=47758 us
117	44204	45786	#3dff00	1.0	Message Send Logical Region Node total=1582 us start=44204 us stop=45786 us
116	44973	45108	#ff0059	1.0	Message Send Index Space Node total=135 us start=44973 us stop=45108 us
116	45137	45180	#ffdd00	1.0	Message Index Space Destruction total=43 us start=45137 us stop=45180 us
116	45181	45223	#97ff00	1.0	Message Send Index Space Return total=42 us start=45181 us stop=45223 us
116	45447	45556	#00b7ff	1.0	Message Send Field Space Node total=109 us start=45447 us stop=45556 us
116	45563	45617	#00c9ff	1.0	Message Field Space Destruction total=54 us start=45563 us stop=45617 us
115	45617	45638	#002dff	1.0	Message Send Field Space Return total=21 us start=45617 us stop=45638 us
117	45794	45818	#67ff00	1.0	Message Logical Region Destruction total=24 us start=45794 us stop=45818 us
116	45818	45840	#007bff	1.0	Message Send Top Level Region Return total=22 us start=45818 us stop=45840 us
117	46922	46961	#ff0059	1.0	Message Send Index Space Node total=39 us start=46922 us stop=46961 us
117	46969	46972	#ffdd00	1.0	Message Index Space Destruction total=3 us start=46969 us stop=46972 us
116	46972	47044	#0057ff	1.0	Message Send Index Partition Node total=72 us start=46972 us stop=47044 us
117	47051	47091	#ff6b00	1.0	Message Index Partition Destruction total=40 us start=47051 us stop=47091 us
116	47091	47099	#ff0059	1.0	Message Send Index Space Node total=8 us start=47091 us stop=47099 us
117	47105	47107	#ffdd00	1.0	Message Index Space Destruction total=2 us start=47105 us stop=47107 us
116	47107	47109	#97ff00	1.0	Message Send Index Space Return total=2 us start=47107 us stop=47109 us
118	47765	47789	#FFC0CB	1.0	ProfTask <529> total=24 us start=47765 us stop=47789 us
118	47840	47899	#ff0035	1.0	Message Send Manager Request total=59 us start=47840 us stop=47899 us
118	48073	48094	#01ff00	1.0	Message Send Constraint Request total=21 us start=48073 us stop=48094 us
118	48267	48280	#fffb00	1.0	Message Distributed GC Update total=13 us start=48267 us stop=48280 us
118	48284	48292	#07ff00	1.0	Message Distributed Valid Update total=8 us start=48284 us stop=48292 us
118	48295	48296	#07ff00	1.0	Message Distributed Valid Update total=1 us start=48295 us stop=48296 us
118	48363	48415	#ff00bf	1.0	Message Send GC Priority Update total=52 us start=48363 us stop=48415 us
118	48420	49236	#b5ff00	1.0	Message Send Create Top View Request total=816 us start=48420 us stop=49236 us
117	48984	49105	#00c3ff	1.0	Message Send Remote Context Response total=121 us start=48984 us stop=49105 us
118	49429	49470	#ff004d	1.0	Message Send View Request total=41 us start=49429 us stop=49470 us
118	49592	49598	#fffb00	1.0	Message Distributed GC Update total=6 us start=49592 us stop=49598 us
118	49627	50220	#00b1ff	1.0	Message Task Message total=593 us start=49627 us stop=50220 us
118	50229	50387	#006fff	1.0	Scheduler initiated by="Operation <0>" total=158 us start=50229 us stop=50387 us
118	50402	50427	#003fff	1.0	State Analaysis initiated by="init <27> (<-init <273> (<-init <49>))" total=25 us start=50402 us stop=50427 us
118	50433	50444	#FFC0CB	1.0	ProfTask total=11 us start=50433 us stop=50444 us
118	50446	50630	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="init <27> (<-init <273> (<-init <49>))" total=184 us start=50446 us stop=50630 us
118	50637	50659	#ff00e3	1.0	Decrement Pending Task initiated by="init <43> (<-init <27> (<-init <273> (<-init <49>)))" total=22 us start=50637 us stop=50659 us
118	50665	50666	#FFC0CB	1.0	ProfTask <27> total=1 us start=50665 us stop=50666 us
118	50667	50669	#FFC0CB	1.0	ProfTask <27> total=2 us start=50667 us stop=50669 us
118	50670	50670	#FFC0CB	1.0	ProfTask <43> total=0 us start=50670 us stop=50670 us
118	53447	56088	#00edff	1.0	Message Send Instance Request total=2641 us start=53447 us stop=56088 us
117	54264	54992	#3dff00	1.0	Message Send Logical Region Node total=728 us start=54264 us stop=54992 us
116	54864	54874	#ff0059	1.0	Message Send Index Space Node total=10 us start=54864 us stop=54874 us
116	54884	54886	#ffdd00	1.0	Message Index Space Destruction total=2 us start=54884 us stop=54886 us
116	54887	54891	#97ff00	1.0	Message Send Index Space Return total=4 us start=54887 us stop=54891 us
116	54953	54960	#00b7ff	1.0	Message Send Field Space Node total=7 us start=54953 us stop=54960 us
116	54969	54975	#00c9ff	1.0	Message Field Space Destruction total=6 us start=54969 us stop=54975 us
115	54975	54977	#002dff	1.0	Message Send Field Space Return total=2 us start=54975 us stop=54977 us
117	54997	55000	#67ff00	1.0	Message Logical Region Destruction total=3 us start=54997 us stop=55000 us
116	55000	55002	#007bff	1.0	Message Send Top Level Region Return total=2 us start=55000 us stop=55002 us
117	55354	55363	#0057ff	1.0	Message Send Index Partition Node total=9 us start=55354 us stop=55363 us
117	55370	55373	#ff6b00	1.0	Message Index Partition Destruction total=3 us start=55370 us stop=55373 us
116	55373	55377	#ff0059	1.0	Message Send Index Space Node total=4 us start=55373 us stop=55377 us
117	55412	55414	#ffdd00	1.0	Message Index Space Destruction total=2 us start=55412 us stop=55414 us
116	55414	55416	#97ff00	1.0	Message Send Index Space Return total=2 us start=55414 us stop=55416 us
118	56095	56096	#FFC0CB	1.0	ProfTask <1041> total=1 us start=56095 us stop=56096 us
118	56205	56218	#ff0035	1.0	Message Send Manager Request total=13 us start=56205 us stop=56218 us
118	56463	56473	#01ff00	1.0	Message Send Constraint Request total=10 us start=56463 us stop=56473 us
118	57236	57244	#fffb00	1.0	Message Distributed GC Update total=8 us start=57236 us stop=57244 us
118	57251	57255	#07ff00	1.0	Message Distributed Valid Update total=4 us start=57251 us stop=57255 us
118	57259	57262	#07ff00	1.0	Message Distributed Valid Update total=3 us start=57259 us stop=57262 us
118	57374	57380	#ff00bf	1.0	Message Send GC Priority Update total=6 us start=57374 us stop=57380 us
118	57401	57420	#b5ff00	1.0	Message Send Create Top View Request total=19 us start=57401 us stop=57420 us
118	58035	58046	#ff004d	1.0	Message Send View Request total=11 us start=58035 us stop=58046 us
118	58440	58445	#fffb00	1.0	Message Distributed GC Update total=5 us start=58440 us stop=58445 us
118	58477	58575	#00b1ff	1.0	Message Task Message total=98 us start=58477 us stop=58575 us
118	58581	58617	#006fff	1.0	Scheduler initiated by="Operation <0>" total=36 us start=58581 us stop=58617 us
118	58625	58627	#003fff	1.0	State Analaysis initiated by="trans <59> (<-trans <785> (<-trans <145>))" total=2 us start=58625 us stop=58627 us
118	58630	58633	#FFC0CB	1.0	ProfTask total=3 us start=58630 us stop=58633 us
118	58634	58657	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <59> (<-trans <785> (<-trans <145>))" total=23 us start=58634 us stop=58657 us
118	58661	58669	#FFC0CB	1.0	ProfTask <59> total=8 us start=58661 us stop=58669 us
118	58671	58672	#FFC0CB	1.0	ProfTask <59> total=1 us start=58671 us stop=58672 us
118	122145	122888	#006600	1.0	Post initiated by="init <43> (<-init <27> (<-init <273> (<-init <49>)))" total=743 us start=122145 us stop=122888 us
118	122897	122899	#ff00e3	1.0	Decrement Pending Task initiated by="trans <75> (<-trans <59> (<-trans <785> (<-trans <145>)))" total=2 us start=122897 us stop=122899 us
118	122903	122910	#FFC0CB	1.0	ProfTask <43> total=7 us start=122903 us stop=122910 us
118	122911	122913	#FFC0CB	1.0	ProfTask <43> total=2 us start=122911 us stop=122913 us
118	122914	122915	#FFC0CB	1.0	ProfTask <75> total=1 us start=122914 us stop=122915 us
118	168611	168677	#006600	1.0	Post initiated by="trans <75> (<-trans <59> (<-trans <785> (<-trans <145>)))" total=66 us start=168611 us stop=168677 us
118	168684	168687	#FFC0CB	1.0	ProfTask <75> total=3 us start=168684 us stop=168687 us
118	168689	168691	#FFC0CB	1.0	ProfTask <75> total=2 us start=168689 us stop=168691 us
118	170956	170994	#9d00ff	1.0	Message Send Remote Context Free total=38 us start=170956 us stop=170994 us
118	174424	174552	#00ffed	1.0	Message Send Shutdown Notification total=128 us start=174424 us stop=174552 us
118	174557	174560	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174557 us stop=174560 us
118	174571	174572	#fffb00	1.0	Message Distributed GC Update total=1 us start=174571 us stop=174572 us
118	174976	174978	#07ff00	1.0	Message Distributed Valid Update total=2 us start=174976 us stop=174978 us
118	174984	174985	#fffb00	1.0	Message Distributed GC Update total=1 us start=174984 us stop=174985 us
118	175581	175600	#00ffed	1.0	Message Send Shutdown Notification total=19 us start=175581 us stop=175600 us
118	175720	175733	#8bff00	1.0	Message Send Shutdown Response total=13 us start=175720 us stop=175733 us
118	175946	176056	#fffb00	1.0	Message Distributed GC Update total=110 us start=175946 us stop=176056 us
118	176061	176065	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=4 us start=176061 us stop=176065 us
118	176071	176072	#FFC0CB	1.0	ProfTask total=1 us start=176071 us stop=176072 us
118	176238	176254	#fffb00	1.0	Message Distributed GC Update total=16 us start=176238 us stop=176254 us
118	176291	176293	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176291 us stop=176293 us
118	176298	176299	#FFC0CB	1.0	ProfTask total=1 us start=176298 us stop=176299 us
118	176784	176795	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176784 us stop=176795 us
118	176866	176876	#00ffed	1.0	Message Send Shutdown Notification total=10 us start=176866 us stop=176876 us
118	177151	177160	#8bff00	1.0	Message Send Shutdown Response total=9 us start=177151 us stop=177160 us
120	50612	122135	#7f00ff	1.0	init <43> (<-init <27> (<-init <273> (<-init <49>))) total=71523 us start=50612 us stop=122135 us
120	122164	168598	#ff1100	1.0	trans <75> (<-trans <59> (<-trans <785> (<-trans <145>))) total=46434 us start=122164 us stop=168598 us
125	43315	48458	#00edff	1.0	Message Send Instance Request total=5143 us start=43315 us stop=48458 us
124	44218	45866	#3dff00	1.0	Message Send Logical Region Node total=1648 us start=44218 us stop=45866 us
123	44993	45135	#ff0059	1.0	Message Send Index Space Node total=142 us start=44993 us stop=45135 us
123	45163	45209	#ffdd00	1.0	Message Index Space Destruction total=46 us start=45163 us stop=45209 us
122	45209	45255	#97ff00	1.0	Message Send Index Space Return total=46 us start=45209 us stop=45255 us
123	45505	45620	#00b7ff	1.0	Message Send Field Space Node total=115 us start=45505 us stop=45620 us
123	45627	45683	#00c9ff	1.0	Message Field Space Destruction total=56 us start=45627 us stop=45683 us
122	45683	45706	#002dff	1.0	Message Send Field Space Return total=23 us start=45683 us stop=45706 us
124	45874	45901	#67ff00	1.0	Message Logical Region Destruction total=27 us start=45874 us stop=45901 us
123	45901	45924	#007bff	1.0	Message Send Top Level Region Return total=23 us start=45901 us stop=45924 us
124	47591	47632	#ff0059	1.0	Message Send Index Space Node total=41 us start=47591 us stop=47632 us
124	47639	47642	#ffdd00	1.0	Message Index Space Destruction total=3 us start=47639 us stop=47642 us
124	47643	47717	#0057ff	1.0	Message Send Index Partition Node total=74 us start=47643 us stop=47717 us
124	47724	47771	#ff6b00	1.0	Message Index Partition Destruction total=47 us start=47724 us stop=47771 us
123	47771	47780	#ff0059	1.0	Message Send Index Space Node total=9 us start=47771 us stop=47780 us
124	47786	47788	#ffdd00	1.0	Message Index Space Destruction total=2 us start=47786 us stop=47788 us
124	47789	47791	#97ff00	1.0	Message Send Index Space Return total=2 us start=47789 us stop=47791 us
125	48467	48491	#FFC0CB	1.0	ProfTask <545> total=24 us start=48467 us stop=48491 us
125	48570	48633	#ff0035	1.0	Message Send Manager Request total=63 us start=48570 us stop=48633 us
125	48917	48937	#01ff00	1.0	Message Send Constraint Request total=20 us start=48917 us stop=48937 us
125	49147	49156	#fffb00	1.0	Message Distributed GC Update total=9 us start=49147 us stop=49156 us
125	49160	49165	#07ff00	1.0	Message Distributed Valid Update total=5 us start=49160 us stop=49165 us
125	49170	49171	#07ff00	1.0	Message Distributed Valid Update total=1 us start=49170 us stop=49171 us
125	49242	49297	#ff00bf	1.0	Message Send GC Priority Update total=55 us start=49242 us stop=49297 us
125	49303	49940	#b5ff00	1.0	Message Send Create Top View Request total=637 us start=49303 us stop=49940 us
124	49669	49801	#00c3ff	1.0	Message Send Remote Context Response total=132 us start=49669 us stop=49801 us
125	49988	50027	#ff004d	1.0	Message Send View Request total=39 us start=49988 us stop=50027 us
125	50148	50155	#fffb00	1.0	Message Distributed GC Update total=7 us start=50148 us stop=50155 us
125	50176	50802	#00b1ff	1.0	Message Task Message total=626 us start=50176 us stop=50802 us
125	50810	50974	#006fff	1.0	Scheduler initiated by="Operation <0>" total=164 us start=50810 us stop=50974 us
125	50989	51016	#003fff	1.0	State Analaysis initiated by="init <28> (<-init <289> (<-init <49>))" total=27 us start=50989 us stop=51016 us
125	51022	51030	#FFC0CB	1.0	ProfTask total=8 us start=51022 us stop=51030 us
125	51031	51222	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="init <28> (<-init <289> (<-init <49>))" total=191 us start=51031 us stop=51222 us
125	51230	51255	#ff00e3	1.0	Decrement Pending Task initiated by="init <44> (<-init <28> (<-init <289> (<-init <49>)))" total=25 us start=51230 us stop=51255 us
125	51261	51262	#FFC0CB	1.0	ProfTask <28> total=1 us start=51261 us stop=51262 us
125	51264	51265	#FFC0CB	1.0	ProfTask <28> total=1 us start=51264 us stop=51265 us
125	51266	51267	#FFC0CB	1.0	ProfTask <44> total=1 us start=51266 us stop=51267 us
125	53588	56250	#00edff	1.0	Message Send Instance Request total=2662 us start=53588 us stop=56250 us
124	54267	55162	#3dff00	1.0	Message Send Logical Region Node total=895 us start=54267 us stop=55162 us
123	55023	55031	#ff0059	1.0	Message Send Index Space Node total=8 us start=55023 us stop=55031 us
123	55040	55042	#ffdd00	1.0	Message Index Space Destruction total=2 us start=55040 us stop=55042 us
122	55042	55046	#97ff00	1.0	Message Send Index Space Return total=4 us start=55042 us stop=55046 us
123	55128	55134	#00b7ff	1.0	Message Send Field Space Node total=6 us start=55128 us stop=55134 us
123	55140	55146	#00c9ff	1.0	Message Field Space Destruction total=6 us start=55140 us stop=55146 us
122	55146	55148	#002dff	1.0	Message Send Field Space Return total=2 us start=55146 us stop=55148 us
124	55168	55171	#67ff00	1.0	Message Logical Region Destruction total=3 us start=55168 us stop=55171 us
123	55171	55173	#007bff	1.0	Message Send Top Level Region Return total=2 us start=55171 us stop=55173 us
124	55544	55552	#0057ff	1.0	Message Send Index Partition Node total=8 us start=55544 us stop=55552 us
124	55559	55561	#ff6b00	1.0	Message Index Partition Destruction total=2 us start=55559 us stop=55561 us
123	55561	55565	#ff0059	1.0	Message Send Index Space Node total=4 us start=55561 us stop=55565 us
124	55569	55572	#ffdd00	1.0	Message Index Space Destruction total=3 us start=55569 us stop=55572 us
123	55572	55574	#97ff00	1.0	Message Send Index Space Return total=2 us start=55572 us stop=55574 us
125	56256	56257	#FFC0CB	1.0	ProfTask <1057> total=1 us start=56256 us stop=56257 us
125	56545	56560	#ff0035	1.0	Message Send Manager Request total=15 us start=56545 us stop=56560 us
125	57275	57286	#01ff00	1.0	Message Send Constraint Request total=11 us start=57275 us stop=57286 us
125	57930	57938	#fffb00	1.0	Message Distributed GC Update total=8 us start=57930 us stop=57938 us
125	57942	57949	#07ff00	1.0	Message Distributed Valid Update total=7 us start=57942 us stop=57949 us
125	57954	57954	#07ff00	1.0	Message Distributed Valid Update total=0 us start=57954 us stop=57954 us
125	57990	57996	#ff00bf	1.0	Message Send GC Priority Update total=6 us start=57990 us stop=57996 us
125	58013	58033	#b5ff00	1.0	Message Send Create Top View Request total=20 us start=58013 us stop=58033 us
125	58396	58406	#ff004d	1.0	Message Send View Request total=10 us start=58396 us stop=58406 us
125	58981	58987	#fffb00	1.0	Message Distributed GC Update total=6 us start=58981 us stop=58987 us
125	59027	59125	#00b1ff	1.0	Message Task Message total=98 us start=59027 us stop=59125 us
125	59131	59167	#006fff	1.0	Scheduler initiated by="Operation <0>" total=36 us start=59131 us stop=59167 us
125	59175	59177	#003fff	1.0	State Analaysis initiated by="trans <60> (<-trans <801> (<-trans <145>))" total=2 us start=59175 us stop=59177 us
125	59180	59183	#FFC0CB	1.0	ProfTask total=3 us start=59180 us stop=59183 us
125	59185	59208	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <60> (<-trans <801> (<-trans <145>))" total=23 us start=59185 us stop=59208 us
125	59212	59213	#FFC0CB	1.0	ProfTask <60> total=1 us start=59212 us stop=59213 us
